number	book	chapter	verse
20960	36	8	12
20961	36	8	13
20962	36	8	14
20963	36	8	15
20964	36	8	16
20965	36	8	17
20966	36	8	18
20967	36	8	19
20968	36	8	20
20969	36	8	21
20970	36	8	22
20971	36	8	23
20972	36	8	24
20973	36	8	25
20974	36	8	26
20975	36	8	27
20976	36	8	28
20977	36	8	29
20978	36	8	30
20979	36	8	31
20980	36	8	32
20981	36	8	33
20982	36	8	34
20983	36	8	35
20984	36	8	36
20985	36	9	1
20986	36	9	2
20987	36	9	3
20988	36	9	4
20989	36	9	5
20990	36	9	6
20991	36	9	7
20992	36	9	8
20993	36	9	9
20994	36	9	10
20995	36	9	11
20996	36	9	12
20997	36	9	13
20998	36	9	14
20999	36	9	15
21000	36	10	1
21001	36	10	2
21002	36	10	3
21003	36	10	4
21004	36	10	5
21005	36	10	6
21006	36	10	7
21007	36	10	8
21008	36	10	9
21009	36	10	10
21010	36	10	11
21011	36	10	12
21012	36	10	13
21013	36	10	14
21014	36	10	15
21015	36	10	16
21016	36	10	17
21017	36	10	18
21018	36	10	19
21019	36	10	20
21020	36	10	21
21021	36	10	22
21022	36	10	23
21023	36	10	24
21024	36	10	25
21025	36	10	26
21026	36	10	27
21027	36	10	28
21028	36	10	29
21029	36	10	30
21030	36	10	31
21031	36	10	32
21032	36	10	33
21033	36	10	34
21034	36	10	35
21035	36	10	36
21036	36	10	37
21037	36	10	38
21038	36	10	39
21039	36	10	40
21040	36	10	41
21041	36	10	42
21042	36	10	43
21043	36	10	44
21044	37	1	1
21045	37	1	2
21046	37	1	3
21047	37	1	4
21048	37	1	5
21049	37	1	6
21050	37	1	7
21051	37	1	8
21052	37	1	9
21053	37	1	10
21054	37	1	11
21055	37	2	1
21056	37	2	2
21057	37	2	3
21058	37	2	4
21059	37	2	5
21060	37	2	6
21061	37	2	7
21062	37	2	8
21063	37	2	9
21064	37	2	10
21065	37	2	11
21066	37	2	12
21067	37	2	13
21068	37	2	14
21069	37	2	15
21070	37	2	16
21071	37	2	17
21072	37	2	18
21073	37	2	19
21074	37	2	20
21075	37	3	1
21076	37	3	2
21077	37	3	3
21078	37	3	4
21079	37	3	5
21080	37	3	6
21081	37	3	7
21082	37	3	8
21083	37	3	9
21084	37	3	10
21085	37	3	11
21086	37	3	12
21087	37	3	13
21088	37	3	14
21089	37	3	15
21090	37	3	16
21091	37	3	17
21092	37	3	18
21093	37	3	19
21094	37	3	20
21095	37	3	21
21096	37	3	22
21097	37	3	23
21098	37	3	24
21099	37	3	25
21100	37	3	26
21101	37	3	27
21102	37	3	28
21103	37	3	29
21104	37	3	30
21105	37	3	31
21106	37	3	32
21107	37	3	33
21108	37	3	34
21109	37	3	35
21110	37	3	36
21111	37	3	37
21112	37	3	38
21113	37	4	1
21114	37	4	2
21115	37	4	3
21116	37	4	4
21117	37	4	5
21118	37	4	6
21119	37	4	7
21120	37	4	8
21121	37	4	9
21122	37	4	10
21123	37	4	11
21124	37	4	12
21125	37	4	13
21126	37	4	14
21127	37	4	15
21128	37	4	16
21129	37	4	17
21130	37	5	1
21131	37	5	2
21132	37	5	3
21133	37	5	4
21134	37	5	5
21135	37	5	6
21136	37	5	7
21137	37	5	8
21138	37	5	9
21139	37	5	10
21140	37	5	11
21141	37	5	12
21142	37	5	13
21143	37	5	14
21144	37	5	15
21145	37	5	16
21146	37	5	17
21147	37	5	18
21148	37	5	19
21149	37	6	1
21150	37	6	2
21151	37	6	3
21152	37	6	4
21153	37	6	5
21154	37	6	6
21155	37	6	7
21156	37	6	8
21157	37	6	9
21158	37	6	10
21159	37	6	11
21160	37	6	12
21161	37	6	13
21162	37	6	14
21163	37	6	15
21164	37	6	16
21165	37	6	17
21166	37	6	18
21167	37	6	19
21168	37	7	1
21169	37	7	2
21170	37	7	3
21171	37	7	4
21172	37	7	5
21173	37	7	6
21174	37	7	7
21175	37	7	8
21176	37	7	9
21177	37	7	10
21178	37	7	11
21179	37	7	12
21180	37	7	13
21181	37	7	14
21182	37	7	15
21183	37	7	16
21184	37	7	17
21185	37	7	18
21186	37	7	19
21187	37	7	20
21188	37	7	21
21189	37	7	22
21190	37	7	23
21191	37	7	24
21192	37	7	25
21193	37	7	26
21194	37	7	27
21195	37	7	28
21196	37	7	29
21197	37	7	30
21198	37	7	31
21199	37	7	32
21200	37	7	33
21201	37	7	34
21202	37	7	35
21203	37	7	36
21204	37	7	37
21205	37	7	38
21206	37	7	39
21207	37	7	40
21208	37	7	41
21209	37	7	42
21210	37	7	43
21211	37	7	44
21212	37	7	45
21213	37	7	46
21214	37	7	47
21215	37	7	48
21216	37	7	49
21217	37	7	50
21218	37	7	51
21219	37	7	52
21220	37	7	53
21221	37	7	54
21222	37	7	55
21223	37	7	56
21224	37	7	57
21225	37	7	58
21226	37	7	59
21227	37	7	60
21228	37	7	61
21229	37	7	62
21230	37	7	63
21231	37	7	64
21232	37	7	65
21233	37	7	66
21234	37	7	67
21235	37	7	68
21236	37	7	69
21237	37	7	70
21238	37	7	71
21239	37	7	72
21240	37	8	1
21241	37	8	2
21242	37	8	3
21243	37	8	4
21244	37	8	5
21245	37	8	6
21246	37	8	7
21247	37	8	8
21248	37	8	9
21249	37	8	10
21250	37	8	11
21251	37	8	12
21252	37	8	13
21253	37	8	14
21254	37	8	15
21255	37	8	16
21256	37	8	17
21257	37	8	18
21258	37	9	1
21259	37	9	2
21260	37	9	3
21261	37	9	4
21262	37	9	5
21263	37	9	6
21264	37	9	7
21265	37	9	8
21266	37	9	9
21267	37	9	10
21268	37	9	11
21269	37	9	12
21270	37	9	13
21271	37	9	14
21272	37	9	15
21273	37	9	16
21274	37	9	17
21275	37	9	18
21276	37	9	19
21277	37	9	20
21278	37	9	21
21279	37	9	22
21280	37	9	23
21281	37	9	24
21282	37	9	25
21283	37	9	26
21284	37	9	27
21285	37	9	28
21286	37	9	29
21287	37	9	30
21288	37	9	31
21289	37	9	32
21290	37	9	33
21291	37	9	34
21292	37	9	35
21293	37	9	36
21294	37	9	37
21295	37	10	1
21296	37	10	2
21297	37	10	3
21298	37	10	4
21299	37	10	5
21300	37	10	6
21301	37	10	7
21302	37	10	8
21303	37	10	9
21304	37	10	10
21305	37	10	11
21306	37	10	12
21307	37	10	13
21308	37	10	14
21309	37	10	15
21310	37	10	16
21311	37	10	17
21312	37	10	18
21313	37	10	19
21314	37	10	20
21315	37	10	21
21316	37	10	22
21317	37	10	23
21318	37	10	24
21319	37	10	25
21320	37	10	26
21321	37	10	27
21322	37	10	28
21323	37	10	29
21324	37	10	30
21325	37	10	31
21326	37	10	32
21327	37	10	33
21328	37	10	34
21329	37	10	35
21330	37	10	36
21331	37	10	37
21332	37	10	38
21333	37	10	39
21334	37	10	40
21335	37	11	1
21336	37	11	2
21337	37	11	3
21338	37	11	4
21339	37	11	5
21340	37	11	6
21341	37	11	7
21342	37	11	8
21343	37	11	9
21344	37	11	10
21345	37	11	11
21346	37	11	12
21347	37	11	13
21348	37	11	14
21349	37	11	15
21350	37	11	16
21351	37	11	17
21352	37	11	18
21353	37	11	19
21354	37	11	20
21355	37	11	21
21356	37	11	22
21357	37	11	23
21358	37	11	24
21359	37	11	25
21360	37	11	26
21361	37	11	27
21362	37	11	28
21363	37	11	29
21364	37	11	30
21365	37	11	31
21366	37	11	32
21367	37	11	33
21368	37	11	34
21369	37	11	35
21370	37	11	36
21371	37	12	1
21372	37	12	2
21373	37	12	3
21374	37	12	4
21375	37	12	5
21376	37	12	6
21377	37	12	7
21378	37	12	8
21379	37	12	9
21380	37	12	10
21381	37	12	11
21382	37	12	12
21383	37	12	13
21384	37	12	14
21385	37	12	15
21386	37	12	16
21387	37	12	17
21388	37	12	18
21389	37	12	19
21390	37	12	20
21391	37	12	21
21392	37	12	22
21393	37	12	23
21394	37	12	24
21395	37	12	25
21396	37	12	26
21397	37	12	27
21398	37	12	28
21399	37	12	29
21400	37	12	30
21401	37	12	31
21402	37	12	32
21403	37	12	33
21404	37	12	34
21405	37	12	35
21406	37	12	36
21407	37	12	37
21408	37	12	38
21409	37	12	39
21410	37	12	40
21411	37	12	41
21412	37	12	42
21413	37	12	43
21414	37	12	44
21415	37	12	45
21416	37	12	46
21417	37	12	47
21418	37	13	1
21419	37	13	2
21420	37	13	3
21421	37	13	4
21422	37	13	5
21423	37	13	6
21424	37	13	7
21425	37	13	8
21426	37	13	9
21427	37	13	10
21428	37	13	11
21429	37	13	12
21430	37	13	13
21431	37	13	14
21432	37	13	15
21433	37	13	16
21434	37	13	17
21435	37	13	18
21436	37	13	19
21437	37	13	20
21438	37	13	21
21439	37	13	22
21440	37	13	23
21441	37	13	24
21442	37	13	25
21443	37	13	26
21444	37	13	27
21445	37	13	28
21446	37	13	29
21447	37	13	30
21448	37	13	31
21449	38	1	1
21450	38	1	2
21451	38	1	3
21452	38	1	4
21453	38	1	5
21454	38	1	6
21455	38	1	7
21456	38	1	8
21457	38	1	9
21458	38	1	10
21459	38	1	11
21460	38	1	12
21461	38	1	13
21462	38	1	14
21463	38	1	15
21464	38	1	16
21465	38	1	17
21466	38	1	18
21467	38	1	19
21468	38	1	20
21469	38	1	21
21470	38	1	22
21471	38	1	23
21472	38	1	24
21473	38	1	25
21474	38	1	26
21475	38	1	27
21476	38	1	28
21477	38	1	29
21478	38	1	30
21479	38	1	31
21480	38	1	32
21481	38	1	33
21482	38	1	34
21483	38	1	35
21484	38	1	36
21485	38	1	37
21486	38	1	38
21487	38	1	39
21488	38	1	40
21489	38	1	41
21490	38	1	42
21491	38	1	43
21492	38	1	44
21493	38	1	45
21494	38	1	46
21495	38	1	47
21496	38	1	48
21497	38	1	49
21498	38	1	50
21499	38	1	51
21500	38	1	52
21501	38	1	53
21502	38	1	54
21503	38	2	1
21504	38	2	2
21505	38	2	3
21506	38	2	4
21507	38	2	5
21508	38	2	6
21509	38	2	7
21510	38	2	8
21511	38	2	9
21512	38	2	10
21513	38	2	11
21514	38	2	12
21515	38	2	13
21516	38	2	14
21517	38	2	15
21518	38	2	16
21519	38	2	17
21520	38	2	18
21521	38	2	19
21522	38	2	20
21523	38	2	21
21524	38	2	22
21525	38	2	23
21526	38	2	24
21527	38	2	25
21528	38	2	26
21529	38	2	27
21530	38	2	28
21531	38	2	29
21532	38	2	30
21533	38	2	31
21534	38	2	32
21535	38	2	33
21536	38	2	34
21537	38	2	35
21538	38	2	36
21539	38	2	37
21540	38	2	38
21541	38	2	39
21542	38	2	40
21543	38	2	41
21544	38	2	42
21545	38	2	43
21546	38	2	44
21547	38	2	45
21548	38	2	46
21549	38	2	47
21550	38	2	48
21551	38	2	49
21552	38	2	50
21553	38	2	51
21554	38	2	52
21555	38	2	53
21556	38	2	54
21557	38	2	55
21558	38	3	1
21559	38	3	2
21560	38	3	3
21561	38	3	4
21562	38	3	5
21563	38	3	6
21564	38	3	7
21565	38	3	8
21566	38	3	9
21567	38	3	10
21568	38	3	11
21569	38	3	12
21570	38	3	13
21571	38	3	14
21572	38	3	15
21573	38	3	16
21574	38	3	17
21575	38	3	18
21576	38	3	19
21577	38	3	20
21578	38	3	21
21579	38	3	22
21580	38	3	23
21581	38	3	24
21582	38	4	1
21583	38	4	2
21584	38	4	3
21585	38	4	4
21586	38	4	5
21587	38	4	6
21588	38	4	7
21589	38	4	8
21590	38	4	9
21591	38	4	10
21592	38	4	11
21593	38	4	12
21594	38	4	13
21595	38	4	14
21596	38	4	15
21597	38	4	16
21598	38	4	17
21599	38	4	18
21600	38	4	19
21601	38	4	20
21602	38	4	21
21603	38	4	22
21604	38	4	23
21605	38	4	24
21606	38	4	25
21607	38	4	26
21608	38	4	27
21609	38	4	28
21610	38	4	29
21611	38	4	30
21612	38	4	31
21613	38	4	32
21614	38	4	33
21615	38	4	34
21616	38	4	35
21617	38	4	36
21618	38	4	37
21619	38	4	38
21620	38	4	39
21621	38	4	40
21622	38	4	41
21623	38	4	42
21624	38	4	43
21625	38	5	1
21626	38	5	2
21627	38	5	3
21628	38	5	4
21629	38	5	5
21630	38	5	6
21631	38	5	7
21632	38	5	8
21633	38	5	9
21634	38	5	10
21635	38	5	11
21636	38	5	12
21637	38	5	13
21638	38	5	14
21639	38	5	15
21640	38	5	16
21641	38	5	17
21642	38	5	18
21643	38	5	19
21644	38	5	20
21645	38	5	21
21646	38	5	22
21647	38	5	23
21648	38	5	24
21649	38	5	25
21650	38	5	26
21651	38	5	27
21652	38	5	28
21653	38	5	29
21654	38	5	30
21655	38	5	31
21656	38	5	32
21657	38	5	33
21658	38	5	34
21659	38	5	35
21660	38	5	36
21661	38	5	37
21662	38	5	38
21663	38	5	39
21664	38	5	40
21665	38	5	41
21666	38	6	1
21667	38	6	2
21668	38	6	3
21669	38	6	4
21670	38	6	5
21671	38	6	6
21672	38	6	7
21673	38	6	8
21674	38	6	9
21675	38	6	10
21676	38	6	11
21677	38	6	12
21678	38	6	13
21679	38	6	14
21680	38	6	15
21681	38	6	16
21682	38	6	17
21683	38	6	18
21684	38	6	19
21685	38	6	20
21686	38	6	21
21687	38	6	22
21688	38	6	23
21689	38	6	24
21690	38	6	25
21691	38	6	26
21692	38	6	27
21693	38	6	28
21694	38	6	29
21695	38	6	30
21696	38	6	31
21697	38	6	32
21698	38	6	33
21699	38	6	34
21700	38	6	35
21701	38	6	36
21702	38	6	37
21703	38	6	38
21704	38	6	39
21705	38	6	40
21706	38	6	41
21707	38	6	42
21708	38	6	43
21709	38	6	44
21710	38	6	45
21711	38	6	46
21712	38	6	47
21713	38	6	48
21714	38	6	49
21715	38	6	50
21716	38	6	51
21717	38	6	52
21718	38	6	53
21719	38	6	54
21720	38	6	55
21721	38	6	56
21722	38	6	57
21723	38	6	58
21724	38	6	59
21725	38	6	60
21726	38	6	61
21727	38	6	62
21728	38	6	63
21729	38	6	64
21730	38	6	65
21731	38	6	66
21732	38	7	1
21733	38	7	2
21734	38	7	3
21735	38	7	4
21736	38	7	5
21737	38	7	6
21738	38	7	7
21739	38	7	8
21740	38	7	9
21741	38	7	10
21742	38	7	11
21743	38	7	12
21744	38	7	13
21745	38	7	14
21746	38	7	15
21747	38	7	16
21748	38	7	17
21749	38	7	18
21750	38	7	19
21751	38	7	20
21752	38	7	21
21753	38	7	22
21754	38	7	23
21755	38	7	24
21756	38	7	25
21757	38	7	26
21758	38	7	27
21759	38	7	28
21760	38	7	29
21761	38	7	30
21762	38	7	31
21763	38	7	32
21764	38	7	33
21765	38	7	34
21766	38	7	35
21767	38	7	36
21768	38	7	37
21769	38	7	38
21770	38	7	39
21771	38	7	40
21772	38	8	1
21773	38	8	2
21774	38	8	3
21775	38	8	4
21776	38	8	5
21777	38	8	6
21778	38	8	7
21779	38	8	8
21780	38	8	9
21781	38	8	10
21782	38	8	11
21783	38	8	12
21784	38	8	13
21785	38	8	14
21786	38	8	15
21787	38	8	16
21788	38	8	17
21789	38	8	18
21790	38	8	19
21791	38	8	20
21792	38	8	21
21793	38	8	22
21794	38	8	23
21795	38	8	24
21796	38	8	25
21797	38	8	26
21798	38	8	27
21799	38	8	28
21800	38	8	29
21801	38	8	30
21802	38	8	31
21803	38	8	32
21804	38	8	33
21805	38	8	34
21806	38	8	35
21807	38	8	36
21808	38	8	37
21809	38	8	38
21810	38	8	39
21811	38	8	40
21812	38	9	1
21813	38	9	2
21814	38	9	3
21815	38	9	4
21816	38	9	5
21817	38	9	6
21818	38	9	7
21819	38	9	8
21820	38	9	9
21821	38	9	10
21822	38	9	11
21823	38	9	12
21824	38	9	13
21825	38	9	14
21826	38	9	15
21827	38	9	16
21828	38	9	17
21829	38	9	18
21830	38	9	19
21831	38	9	20
21832	38	9	21
21833	38	9	22
21834	38	9	23
21835	38	9	24
21836	38	9	25
21837	38	9	26
21838	38	9	27
21839	38	9	28
21840	38	9	29
21841	38	9	30
21842	38	9	31
21843	38	9	32
21844	38	9	33
21845	38	9	34
21846	38	9	35
21847	38	9	36
21848	38	9	37
21849	38	9	38
21850	38	9	39
21851	38	9	40
21852	38	9	41
21853	38	9	42
21854	38	9	43
21855	38	9	44
21856	38	10	1
21857	38	10	2
21858	38	10	3
21859	38	10	4
21860	38	10	5
21861	38	10	6
21862	38	10	7
21863	38	10	8
21864	38	10	9
21865	38	10	10
21866	38	10	11
21867	38	10	12
21868	38	10	13
21869	38	10	14
21870	38	11	1
21871	38	11	2
21872	38	11	3
21873	38	11	4
21874	38	11	5
21875	38	11	6
21876	38	11	7
21877	38	11	8
21878	38	11	9
21879	38	11	10
21880	38	11	11
21881	38	11	12
21882	38	11	13
21883	38	11	14
21884	38	11	15
21885	38	11	16
21886	38	11	17
21887	38	11	18
21888	38	11	19
21889	38	11	20
21890	38	11	21
21891	38	11	22
21892	38	11	23
21893	38	11	24
21894	38	11	25
21895	38	11	26
21896	38	11	27
21897	38	11	28
21898	38	11	29
21899	38	11	30
21900	38	11	31
21901	38	11	32
21902	38	11	33
21903	38	11	34
21904	38	11	35
21905	38	11	36
21906	38	11	37
21907	38	11	38
21908	38	11	39
21909	38	11	40
21910	38	11	41
21911	38	11	42
21912	38	11	43
21913	38	11	44
21914	38	11	45
21915	38	11	46
21916	38	11	47
21917	38	12	1
21918	38	12	2
21919	38	12	3
21920	38	12	4
21921	38	12	5
21922	38	12	6
21923	38	12	7
21924	38	12	8
21925	38	12	9
21926	38	12	10
21927	38	12	11
21928	38	12	12
21929	38	12	13
21930	38	12	14
21931	38	12	15
21932	38	12	16
21933	38	12	17
21934	38	12	18
21935	38	12	19
21936	38	12	20
21937	38	12	21
21938	38	12	22
21939	38	12	23
21940	38	12	24
21941	38	12	25
21942	38	12	26
21943	38	12	27
21944	38	12	28
21945	38	12	29
21946	38	12	30
21947	38	12	31
21948	38	12	32
21949	38	12	33
21950	38	12	34
21951	38	12	35
21952	38	12	36
21953	38	12	37
21954	38	12	38
21955	38	12	39
21956	38	12	40
21957	38	12	41
21958	38	13	1
21959	38	13	2
21960	38	13	3
21961	38	13	4
21962	38	13	5
21963	38	13	6
21964	38	13	7
21965	38	13	8
21966	38	13	9
21967	38	13	10
21968	38	13	11
21969	38	13	12
21970	38	13	13
21971	38	13	14
21972	38	14	1
21973	38	14	2
21974	38	14	3
21975	38	14	4
21976	38	14	5
21977	38	14	6
21978	38	14	7
21979	38	14	8
21980	38	14	9
21981	38	14	10
21982	38	14	11
21983	38	14	12
21984	38	14	13
21985	38	14	14
21986	38	14	15
21987	38	14	16
21988	38	14	17
21989	38	15	1
21990	38	15	2
21991	38	15	3
21992	38	15	4
21993	38	15	5
21994	38	15	6
21995	38	15	7
21996	38	15	8
21997	38	15	9
21998	38	15	10
21999	38	15	11
22000	38	15	12
22001	38	15	13
22002	38	15	14
22003	38	15	15
22004	38	15	16
22005	38	15	17
22006	38	15	18
22007	38	15	19
22008	38	15	20
22009	38	15	21
22010	38	15	22
22011	38	15	23
22012	38	15	24
22013	38	15	25
22014	38	15	26
22015	38	15	27
22016	38	15	28
22017	38	15	29
22018	38	16	1
22019	38	16	2
22020	38	16	3
22021	38	16	4
22022	38	16	5
22023	38	16	6
22024	38	16	7
22025	38	16	8
22026	38	16	9
22027	38	16	10
22028	38	16	11
22029	38	16	12
22030	38	16	13
22031	38	16	14
22032	38	16	15
22033	38	16	16
22034	38	16	17
22035	38	16	18
22036	38	16	19
22037	38	16	20
22038	38	16	21
22039	38	16	22
22040	38	16	23
22041	38	16	24
22042	38	16	25
22043	38	16	26
22044	38	16	27
22045	38	16	28
22046	38	16	29
22047	38	16	30
22048	38	16	31
22049	38	16	32
22050	38	16	33
22051	38	16	34
22052	38	16	35
22053	38	16	36
22054	38	16	37
22055	38	16	38
22056	38	16	39
22057	38	16	40
22058	38	16	41
22059	38	16	42
22060	38	16	43
22061	38	17	1
22062	38	17	2
22063	38	17	3
22064	38	17	4
22065	38	17	5
22066	38	17	6
22067	38	17	7
22068	38	17	8
22069	38	17	9
22070	38	17	10
22071	38	17	11
22072	38	17	12
22073	38	17	13
22074	38	17	14
22075	38	17	15
22076	38	17	16
22077	38	17	17
22078	38	17	18
22079	38	17	19
22080	38	17	20
22081	38	17	21
22082	38	17	22
22083	38	17	23
22084	38	17	24
22085	38	17	25
22086	38	17	26
22087	38	17	27
22088	38	18	1
22089	38	18	2
22090	38	18	3
22091	38	18	4
22092	38	18	5
22093	38	18	6
22094	38	18	7
22095	38	18	8
22096	38	18	9
22097	38	18	10
22098	38	18	11
22099	38	18	12
22100	38	18	13
22101	38	18	14
22102	38	18	15
22103	38	18	16
22104	38	18	17
22105	38	19	1
22106	38	19	2
22107	38	19	3
22108	38	19	4
22109	38	19	5
22110	38	19	6
22111	38	19	7
22112	38	19	8
22113	38	19	9
22114	38	19	10
22115	38	19	11
22116	38	19	12
22117	38	19	13
22118	38	19	14
22119	38	19	15
22120	38	19	16
22121	38	19	17
22122	38	19	18
22123	38	19	19
22124	38	20	1
22125	38	20	2
22126	38	20	3
22127	38	20	4
22128	38	20	5
22129	38	20	6
22130	38	20	7
22131	38	20	8
22132	38	21	1
22133	38	21	2
22134	38	21	3
22135	38	21	4
22136	38	21	5
22137	38	21	6
22138	38	21	7
22139	38	21	8
22140	38	21	9
22141	38	21	10
22142	38	21	11
22143	38	21	12
22144	38	21	13
22145	38	21	14
22146	38	21	15
22147	38	21	16
22148	38	21	17
22149	38	21	18
22150	38	21	19
22151	38	21	20
22152	38	21	21
22153	38	21	22
22154	38	21	23
22155	38	21	24
22156	38	21	25
22157	38	21	26
22158	38	21	27
22159	38	21	28
22160	38	21	29
22161	38	21	30
22162	38	22	1
22163	38	22	2
22164	38	22	3
22165	38	22	4
22166	38	22	5
22167	38	22	6
22168	38	22	7
22169	38	22	8
22170	38	22	9
22171	38	22	10
22172	38	22	11
22173	38	22	12
22174	38	22	13
22175	38	22	14
22176	38	22	15
22177	38	22	16
22178	38	22	17
22179	38	22	18
22180	38	22	19
22181	38	23	1
22182	38	23	2
22183	38	23	3
22184	38	23	4
22185	38	23	5
22186	38	23	6
22187	38	23	7
22188	38	23	8
22189	38	23	9
22190	38	23	10
22191	38	23	11
22192	38	23	12
22193	38	23	13
22194	38	23	14
22195	38	23	15
22196	38	23	16
22197	38	23	17
22198	38	23	18
22199	38	23	19
22200	38	23	20
22201	38	23	21
22202	38	23	22
22203	38	23	23
22204	38	23	24
22205	38	23	25
22206	38	23	26
22207	38	23	27
22208	38	23	28
22209	38	23	29
22210	38	23	30
22211	38	23	31
22212	38	23	32
22213	38	24	1
22214	38	24	2
22215	38	24	3
22216	38	24	4
22217	38	24	5
22218	38	24	6
22219	38	24	7
22220	38	24	8
22221	38	24	9
22222	38	24	10
22223	38	24	11
22224	38	24	12
22225	38	24	13
22226	38	24	14
22227	38	24	15
22228	38	24	16
22229	38	24	17
22230	38	24	18
22231	38	24	19
22232	38	24	20
22233	38	24	21
22234	38	24	22
22235	38	24	23
22236	38	24	24
22237	38	24	25
22238	38	24	26
22239	38	24	27
22240	38	24	28
22241	38	24	29
22242	38	24	30
22243	38	24	31
22244	38	25	1
22245	38	25	2
22246	38	25	3
22247	38	25	4
22248	38	25	5
22249	38	25	6
22250	38	25	7
22251	38	25	8
22252	38	25	9
22253	38	25	10
22254	38	25	11
22255	38	25	12
22256	38	25	13
22257	38	25	14
22258	38	25	15
22259	38	25	16
22260	38	25	17
22261	38	25	18
22262	38	25	19
22263	38	25	20
22264	38	25	21
22265	38	25	22
22266	38	25	23
22267	38	25	24
22268	38	25	25
22269	38	25	26
22270	38	25	27
22271	38	25	28
22272	38	25	29
22273	38	25	30
22274	38	25	31
22275	38	26	1
22276	38	26	2
22277	38	26	3
22278	38	26	4
22279	38	26	5
22280	38	26	6
22281	38	26	7
22282	38	26	8
22283	38	26	9
22284	38	26	10
22285	38	26	11
22286	38	26	12
22287	38	26	13
22288	38	26	14
22289	38	26	15
22290	38	26	16
22291	38	26	17
22292	38	26	18
22293	38	26	19
22294	38	26	20
22295	38	26	21
22296	38	26	22
22297	38	26	23
22298	38	26	24
22299	38	26	25
22300	38	26	26
22301	38	26	27
22302	38	26	28
22303	38	26	29
22304	38	26	30
22305	38	26	31
22306	38	26	32
22307	38	27	1
22308	38	27	2
22309	38	27	3
22310	38	27	4
22311	38	27	5
22312	38	27	6
22313	38	27	7
22314	38	27	8
22315	38	27	9
22316	38	27	10
22317	38	27	11
22318	38	27	12
22319	38	27	13
22320	38	27	14
22321	38	27	15
22322	38	27	16
22323	38	27	17
22324	38	27	18
22325	38	27	19
22326	38	27	20
22327	38	27	21
22328	38	27	22
22329	38	27	23
22330	38	27	24
22331	38	27	25
22332	38	27	26
22333	38	27	27
22334	38	27	28
22335	38	27	29
22336	38	27	30
22337	38	27	31
22338	38	27	32
22339	38	27	33
22340	38	27	34
22341	38	28	1
22342	38	28	2
22343	38	28	3
22344	38	28	4
22345	38	28	5
22346	38	28	6
22347	38	28	7
22348	38	28	8
22349	38	28	9
22350	38	28	10
22351	38	28	11
22352	38	28	12
22353	38	28	13
22354	38	28	14
22355	38	28	15
22356	38	28	16
22357	38	28	17
22358	38	28	18
22359	38	28	19
22360	38	28	20
22361	38	28	21
22362	38	29	1
22363	38	29	2
22364	38	29	3
22365	38	29	4
22366	38	29	5
22367	38	29	6
22368	38	29	7
22369	38	29	8
22370	38	29	9
22371	38	29	10
22372	38	29	11
22373	38	29	12
22374	38	29	13
22375	38	29	14
22376	38	29	15
22377	38	29	16
22378	38	29	17
22379	38	29	18
22380	38	29	19
22381	38	29	20
22382	38	29	21
22383	38	29	22
22384	38	29	23
22385	38	29	24
22386	38	29	25
22387	38	29	26
22388	38	29	27
22389	38	29	28
22390	38	29	29
22391	38	29	30
22392	39	1	1
22393	39	1	2
22394	39	1	3
22395	39	1	4
22396	39	1	5
22397	39	1	6
22398	39	1	7
22399	39	1	8
22400	39	1	9
22401	39	1	10
22402	39	1	11
22403	39	1	12
22404	39	1	13
22405	39	1	14
22406	39	1	15
22407	39	1	16
22408	39	1	17
22409	39	1	18
22410	39	2	1
22411	39	2	2
22412	39	2	3
22413	39	2	4
22414	39	2	5
22415	39	2	6
22416	39	2	7
22417	39	2	8
22418	39	2	9
22419	39	2	10
22420	39	2	11
22421	39	2	12
22422	39	2	13
22423	39	2	14
22424	39	2	15
22425	39	2	16
22426	39	2	17
22427	39	3	1
22428	39	3	2
22429	39	3	3
22430	39	3	4
22431	39	3	5
22432	39	3	6
22433	39	3	7
22434	39	3	8
22435	39	3	9
22436	39	3	10
22437	39	3	11
22438	39	3	12
22439	39	3	13
22440	39	3	14
22441	39	3	15
22442	39	3	16
22443	39	3	17
22444	39	4	1
22445	39	4	2
22446	39	4	3
22447	39	4	4
22448	39	4	5
22449	39	4	6
22450	39	4	7
22451	39	4	8
22452	39	4	9
22453	39	4	10
22454	39	4	11
22455	39	4	12
22456	39	4	13
22457	39	4	14
22458	39	4	15
22459	39	4	16
22460	39	4	17
22461	39	4	18
22462	39	4	19
22463	39	4	20
22464	39	4	21
22465	39	4	22
22466	39	5	1
22467	39	5	2
22468	39	5	3
22469	39	5	4
22470	39	5	5
22471	39	5	6
22472	39	5	7
22473	39	5	8
22474	39	5	9
22475	39	5	10
22476	39	5	11
22477	39	5	12
22478	39	5	13
22479	39	5	14
22480	39	6	1
22481	39	6	2
22482	39	6	3
22483	39	6	4
22484	39	6	5
22485	39	6	6
22486	39	6	7
22487	39	6	8
22488	39	6	9
22489	39	6	10
22490	39	6	11
22491	39	6	12
22492	39	6	13
22493	39	6	14
22494	39	6	15
22495	39	6	16
22496	39	6	17
22497	39	6	18
22498	39	6	19
22499	39	6	20
22500	39	6	21
22501	39	6	22
22502	39	6	23
22503	39	6	24
22504	39	6	25
22505	39	6	26
22506	39	6	27
22507	39	6	28
22508	39	6	29
22509	39	6	30
22510	39	6	31
22511	39	6	32
22512	39	6	33
22513	39	6	34
