174	H0174	אָהָל	H:N-F	aloe	1) aloes, aloe tree<br>1a) aloe tree<br>1b) aloe (perfume)	174	
175	H0175	אַהֲרֹן	N:N-M-P	Aaron	"Aaron = ""light bringer""<br>1) brother of Moses, a Levite and the first high priest"	175	
176	H0176	(a) אוֹ (b) אוֹ	(a) H:CONJ (b) H:N-M	(a) or (b) desire	(a) 1) or, rather<br>1a) implying that the latter choice is preferred<br>1b) or if, introducing an example to be seen under a particular principle<br>1c) (in series) either...or, whether...or<br>1d) if perchance<br>1e) except, or else<br>2) whether, not the least, if, otherwise, also, and, then (b) 1) desire	176	
177	H0177	אוּאֵל	N:N-M-P	Uel	"Uel = ""wish or will of God""<br>1) a Judean who had taken a foreign woman during the exile"	177	
178	H0178	אוֹב	H:N-M	medium	1) water skin bottle<br>2) necromancer<br>1b) necromancer, one who evokes the dead<br>1c) ghost, spirit of a dead one<br>1d) practice of necromancy<br>3) one that has a familiar spirit	178	
179	H0179	אוֹבִיל	N:N-M-P	Obil	"Obil = ""camel driver""<br>1) manager of David's camels"	179	
180	H0180	אוּבַל	H:N-M	river	1) stream, river	180	
181	H0181	אוּד	H:N-M	firebrand	1) brand, fire brand	181	
182	H0182	אוֹדָה	H:N-F	because	1) cause<br>1a) cause, reason for<br>1b) the occasion of	182	
183	H0183	אָוָה	H:V	to desire	1) desire, incline, covet, wait longingly, wish, sigh, want, be greedy, prefer<br>1a) (Piel) to desire, crave (food and drink)<br>1b) (Hithpael) to desire, long for, lust after (of bodily appetites)	183	
184	H0184	אָוָה	H:V	to mark	1) to sign, mark, describe with a mark<br>1a) (Hithpael) to measure, mark out, mark you out	184	
185	H0185	אַוָּה	H:N-F	desire	1) desire, lust, will (not necessarily evil)	185	
186	H0186	אוּזַי	N:N-M-P	Uzai	"Uzai = ""I shall have my sprinklings""<br>1) a Judean, one of the repairers of Jerusalem's walls"	186	
187	H0187	אוּזָל	N:N-M-P	Uzal	"Uzal = ""I shall be flooded""<br>1) sixth son Joktan"	187	
188	H0188	אוֹי	H:INJ	woe!	1) woe! alas! oh!<br>1a) passionate cry of grief or despair	188	
189	H0189	אֱוִי	N:N-M-P	Evi	"Evi = ""my desire""<br>1) one of five chiefs of Midian"	189	
190	H0190	אוֹיָה	H:INJ	woe!	1) woe!	190	
191	H0191	אֱוִיל	H:A-M	fool(ish)	1) be foolish, foolish<br>1a) (subst)<br>1a1) of one who despises wisdom<br>1a2) of one who mocks when guilty<br>1a3) of one who is quarrelsome<br>1a4) of one who is licentious	191	
192	H0192	אֱוִיל מְרֹדַךְ	N:N-M-P	Evil-merodach	"Evil Merodach = ""man of Merodach""<br>1) son and successor of Nebuchadnezzar, king of Neo-Babylonian empire, 562-560 BC"	192	
193	H0193	(a) אוּל (b) אוּל	(a) H:N-M (b) H:N-M	(a) strength (b) mighty	(a) 1) prominence<br>1a) body, belly (contemptuous) (b) 1) nobles, wealthy men	193	
194	H0194	אוּלַי	H:ADV	perhaps	1) perhaps, peradventure<br>2) if peradventure<br>3) unless<br>4) suppose	194	
195	H0195	אוּלַי	N:N--L	Ulai	"Ulai = ""my leaders (mighties)""<br>1) river of Elam"	195	
196	H0196	אֱוִלִי	H:A	foolish	1) foolish	196	
197	H0197	אוּלָם	H:N-M	porch	1) porch<br>1a) in Solomon's temple<br>1b) in Solomon's palace<br>1c) in temple of Ezekiel's vision	197	
198	H0198	אוּלָם	N:N-M-P	Ulam	"Ulam = ""their leader: vestibule""<br>1) a Manassite<br>2) a Benjamite of Saul's family"	198	
199	H0199	אוּלָם	H:ADV	but	1) but, but indeed (a strong adversative)<br>2) however, nevertheless	199	
200	H0200	אִוֶּ֫לֶת	H:N-F	folly	1) foolishness, folly	200	
201	H0201	אוֹמָר	N:N-M-P	Omar	"Omar = ""speaker"" or ""eloquent""<br>1) grandson of Esau"	201	
202	H0202	אוֹן	H:N-M	strength	1) vigour, generative power<br>2) wealth<br>3) physical strength (of men and behemoth)	202	
203	H0203	אוֹן	N:N-M-P	On	"On = ""wealth"" or ""vigour""<br>1) a chief of the tribe of Reuben"	203	
204	H0204	אֹן	N:N--L	On	"On = ""strength or vigour""<br>1) city in lower Egypt, bordering land of Goshen, centre of sun-worship, residence of Potipherah (priest of On and father-in-law of Joseph)"	204	
205	H0205	אָ֫וֶן	H:N-M	iniquity	1) trouble, wickedness, sorrow<br>1a) trouble, sorrow<br>1b) idolatry<br>1c) trouble of iniquity, wickedness	205	
206	H0206	אָ֫וֶן	N:N--L	Aven	"Aven = ""vanity""<br>1) a name used contemptuously for the following places of idolatrous worship<br>1a) a city in Egypt, possibly On (<ref onclick=""bcv(26,30,17)"">Eze 30:17</ref>)<br>1b) Bethel with its calf worship (<ref onclick=""bcv(28,10,8)"">Ho 10:8</ref>)<br>1c) A town or region in Syria (<ref onclick=""bcv(30,1,5)"">Am 1:5</ref>)"	206	
207	H0207	אוֹנוֹ	N:N--L	Ono	"Ono = ""vigorous""<br>1) city in Benjamin<br>2) a valley (of craftsman)"	207	
208	H0208	אוֹנָם	N:N-M-P	Onam	"Onam = ""vigorous""<br>1) a Horite chief, grandson of Seir<br>2) son Jerahmeel, a chief of Judah"	208	
209	H0209	אוֹנָן	N:N-M-P	Onan	"Onan = ""strong""<br>1) second son of Judah, slain by God for not fulfilling the levitical requirement to beget a child with the wife of a dead, childless brother"	209	
210	H0210	אוּפָז	N:N--L	Uphaz	"Uphaz = ""desire of fine gold""<br>1) a place famous for its gold (site unknown)"	210	
211	H0211	אוֹפִיר	N:N--L + N:N-M-P	Ophir	"Ophir = ""reducing to ashes""<br>1) eleventh son of Joktan<br>2) a land or city in southern Arabia in Solomon's trade route where gold evidently was traded for goods<br>3) characteristic of fine gold<br>4) fine gold"	211	
212	H0212	אוֹפָן	H:N-M	wheel	1) wheel<br>1a) chariot wheel<br>1b) wheel in Ezekiel's vision<br>1c) wheels of the ten bases beneath the lavers in Solomon's temple	212	
213	H0213	אוּץ	H:V	to hasten	1) to press, be pressed, make haste, urge, be narrow<br>1a) (Qal)<br>1a1) to press, hasten<br>1a2) to be pressed, confined, narrow<br>1a3) to hasten, make haste<br>1a4) be narrow<br>1b) (Hiphil)<br>1b1) to urge, insist<br>1b2) to hasten	213	
214	H0214	אוֹצָר	H:N-M	treasure	1) treasure, storehouse<br>1a) treasure (gold, silver, etc)<br>1b) store, supplies of food or drink<br>1c) treasure-house, treasury<br>1c1) treasure-house<br>1c2) storehouse, magazine<br>1c3) treasury<br>1c4) magazine of weapons (fig. of God's armoury)<br>1c5) storehouses (of God for rain, snow, hail, wind, sea)	214	
215	H0215	אוֹר	H:V	to light	1) to be or become light, shine<br>1a) (Qal)<br>1a1) to become light (day)<br>1a2) to shine (of the sun)<br>1a3) to become bright<br>1b) (Niphal)<br>1b1) to be illuminated<br>1b2) to become lighted up<br>1c) (Hiphil)<br>1c1) to give light, shine (of sun, moon, and stars)<br>1c2) to illumine, light up, cause to shine, shine<br>1c3) to kindle, light (candle, wood)<br>1c4) lighten (of the eyes, his law, etc)<br>1c5) to make shine (of the face)	215	
216	H0216	אוֹר	H:N-F	light	1) light<br>1a) light of day<br>1b) light of heavenly luminaries (moon, sun, stars)<br>1c) day-break, dawn, morning light<br>1d) daylight<br>1e) lightning<br>1f) light of lamp<br>1g) light of life<br>1h) light of prosperity<br>1i) light of instruction<br>1j) light of face (fig.)<br>1k) Jehovah as Israel's light	216	
217	H0217	(a) אוּר (b) אֻרִים	(a) H:N-M (b) H:N-M	(a) flame (b) flame	(a) 1) flame, light of fire (b) 1) region of light, East	217	
218	H0218	(a) אוּר (b) אוּר	(a) N:N-M-P (b) N:N--L	(a) Ur (b) Ur	"(a) Ur = ""flame""<br>n pr m<br>1) father of one of David's heroes (b) Ur = ""flame""<br>n pr loc<br>1) city in southern Babylonia, city of the Chaldeans, centre of moon worship, home of Abraham's father, Terah, and departure point for the Abraham's migration to Mesopotamia and Canaan"	218	
219	H0219	(a) אוֹרָה (b) אוֹרָה	(a) H:N-F (b) H:N-F	(a) light (b) herb	(a) 1) light<br>2) light of joy and happiness (fig.) (b) herb	219	
220	H0220	אֲוֵרָה	H:N-F	stall	1) manger, stall, crib	220	
221	H0221	אוּרִי	N:N-M-P	Uri	"Uri = ""fiery""<br>1) a prince of Judah, a son of Hur who was used by God to prepare the tabernacle<br>2) an officer (or the father of an officer) of Solomon in Gilead<br>3) a porter or gatekeeper in time of Ezra who took a foreign woman as wife"	221	
222	H0222	אוּרִיאֵל	N:N-M-P	Uriel	"Uriel = ""God (El) is my light""<br>1) chief of the Levitical line of Kohath in David's time<br>2) maternal grandfather of Abijah"	222	
223	H0223	(a) אוּרִיָּה (b) אוּרִיָּ֫הוּ	(a) N:N-M-P (b) N:N-M-P	(a) Uriah (b) Urijah	"(a) Uriah or Urijah = ""Jehovah (Yahweh) is my light (flame)""<br>1) Hittite husband of Bathsheba<br>2) a priest who built king Ahaz' heathen altar<br>3) a priest who rebuilt Jerusalem's wall (b) Uriah or Urijah = ""Jehovah (Yahweh) is my light (flame)""<br>1) a prophet slain by Jehoiakim"	223	
224	H0224	אוּרִים	N:N-M-T	Urim	"Urim = ""lights""<br>1) stones kept in a pouch on the high-priest's breastplate, used in determining God's decision in certain questions and issues"	224	
225	H0225	אוּת	H:V	to consent	1) (Niphal) to consent, agree	225	
226	H0226	אוֹת	H:N-F	sign	1) sign, signal<br>1a) a distinguishing mark<br>1b) banner<br>1c) remembrance<br>1d) miraculous sign<br>1e) omen<br>1f) warning<br>2) token, ensign, standard, miracle, proof	226	
227	H0227	(a) אָז (b) מֵאָז	(a) H:ADV (b) H:ADV	(a) then (b) after	(a) 1) then, at that time<br>1a) temporal expressions<br>1a1) then (past)<br>1a2) then, if...then (future)<br>1a3) earlier<br>1b) logical expressions<br>1b1) in that case<br>1b2) that (being so) (b) 1)in time past, of old<br>2)from time of, since	227	
228	H0228	אֲזָא	A:V	to heat	1) (P'al) make hot, heat	228	
229	H0229	אֶזְבָּ֑י	N:N-M-P	Ezbai	"Ezbai = ""my humblings""<br>1) father of one of David's mighty men"	229	
230	H0230	אַזְדָּא	A:A	gone	1) (P'al) to be gone	230	
231	H0231	אֵזוֹב	H:N-M	hyssop	1) hyssop, a plant used for medicinal and religious purposes	231	
232	H0232	אֵזוֹר	H:N-M	girdle	1) waist-cloth, the innermost piece of clothing<br>1a) of God's power over kings (fig.)<br>1b) of faithfulness (metaph)<br>2) waistband	232	
233	H0233	אֲזַי	H:ADV	then	1) then, in that case	233	
234	H0234	אַזְכָּרָה	H:N-F	memorial	1) memorial-offering, the portion of the meal (food) offering which is burned	234	
235	H0235	אָזַל	H:V	be gone	1) to go, to go away, to go about<br>1a) (Qal)<br>1a1) to go away<br>1a2) to go about<br>1a3) to be used up, be exhausted, be gone, evaporated<br>1b) (Pual) to go to and fro	235	
236	H0236	אֲזַל	A:V	to go	1) to go, to go off<br>1a) (P'al) to go, go off	236	
237	H0237	אֶזֶל	N:N--L	Ezel	"Ezel = ""departure""<br>1) a memorial stone between Ramah and Nob; scene of final farewell between David and Jonathan"	237	
238	H0238	אָזַן	H:V	to listen	1) to hear, listen<br>1a) (Hiphil)<br>1a1) to hear, listen, give ear<br>1a2) to be obedient, harken<br>1a3) to hear or listen to prayers (of God)	238	
239	H0239	אָזַן	H:V	to ponder	1) (Piel) weigh, test, prove, consider	239	
240	H0240	אָזֵן	H:N-M	weapon	1) tools, implements, weapons	240	
241	H0241	אֹ֫זֶן	H:N-F	ear	1) ear, as part of the body<br>2) ear, as organ of hearing<br>3) (subjective) to uncover the ear to reveal; the receiver of divine revelation	241	
242	H0242	אֻזֵּן שֶׁאֱרָה	N:N--L	Uzzen-sheerah	"Uzzen Sherah = ""portion of Sherah""<br>1) city built by Sherah, Ephraim's daughter"	242	
243	H0243	אַזְנוֹת תָּבוֹר	N:N--L	Aznoth-tabor	"Aznoth Tabor = ""peaks of Tabor""<br>1) a pair of hills on Naphtali's border"	243	
244	H0244	(a) אׇזְנִי (b) אׇזְנִי	(a) N:N-M-P (b) N:N--PG	(a) Ozni (b) Oznite	"(a) Ozni or Oznite = ""my ear (hearing)""<br>n pr m<br>1) son of Gad (b) Ozni or Oznite = ""my ear (hearing)""<br>n pr m<br>1) pertaining to Ozni and his descendants"	244	
245	H0245	אֲזַנְיָ֫הוּ	N:N-M-P	Azaniah	"Azaniah = ""Jehovah (Yahweh) hears""<br>1) the father of Jeshua, a Levite"	245	
246	H0246	אֲזֵק	H:N-M	chains	1) chains, manacles	246	
247	H0247	אָזַר	H:V	to gird	1) gird, encompass, equip, clothe<br>1a) (Qal) to gird, gird on (metaphorical of strength)<br>1b) (Niphal) be girded<br>1c)(Piel) hold close, clasp<br>1d) (Hiphpael) gird oneself (for war)	247	
248	H0248	אֶזְרוֹעַ	H:N-F	arm	1) arm	248	
249	H0249	אֶזְרָח	H:N-M	born	1) a native (one rising from the soil)<br>1a) of man, native Israelites<br>1b) of tree, native (to Israel)	249	
250	H0250	אֶזְרָחִי	N:N--PG	Ezrahite	"Ezraite = ""a native (as arising out of the soil)""<br>1) Ezrahite, of the family of Zerach"	250	
251	H0251	אָח	H:N-M	brother	1) brother<br>1a) brother of same parents<br>1b) half-brother (same father)<br>1c) relative, kinship, same tribe<br>1d) each to the other (reciprocal relationship)<br>1e) (fig.) of resemblance	251	
252	H0252	אַח	A:N-M	brother	1) brother	252	
253	H0253	אָח	H:INJ	ah!	1) ah!, alas!, woe!	253	
254	H0254	אָח	H:N-F	hearth	1) fire-pot, brazier	254	
255	H0255	אֹחַ	H:N-M	howling animal	1) howling animal<br>1a) jackal<br>1b) hyena	255	
256	H0256	אַחְאָב	N:N-M-P	Ahab	"Ahab = ""father's brother""<br>1) king of Israel, son of Omri, husband of Jezebel<br>2) false prophet executed by Nebuchadrezzar, time of Jeremiah"	256	
257	H0257	אַחְבָן	N:N-M-P	Ahban	"Ahban = ""brother of an understanding (intelligent) one""<br>1) son of Abishur of Judah"	257	
258	H0258	אָחַד	H:V	to go either way	1) (Hithpael) to go one way or another, to be sharp	258	
259	H0259	אֶחָד	H:A	one	1) one (number)<br>1a) one (number)<br>1b) each, every<br>1c) a certain<br>1d) an (indefinite article)<br>1e) only, once, once for all<br>1f) one...another, the one...the other, one after another, one by one<br>1g) first<br>1h) eleven (in combination), eleventh (ordinal)	259	
260	H0260	אָחוּ	H:N-M	meadow	1) reeds, marsh plants, rushes	260	
261	H0261	אֵחוּד	N:N-M-P	Ehud	"Ehud = ""united""<br>1) great grandson of Benjamin"	261	
262	H0262	אַחְוָה	H:N-F	declaration	1) declaration	262	
263	H0263	אַחֲוָיָה	A:N-F	explanation	1) declaration, a declaring	263	
264	H0264	אַחֲוָה	H:N-M	brotherhood	1) fraternity, brotherhood	264	
265	H0265	אֲחוֹחַ	N:N-M-P	Ahoah	"Ahoah = ""brother of rest""<br>1) a grandson of Benjamin"	265	
266	H0266	אֲחוֹחִי	N:N--PG	Ahohite	"Ahohite = ""brother of rest""<br>1) one of the clan of Ahoah"	266	
267	H0267	אֲחוּמַי	N:N-M-P	Ahumai	"Ahumai = ""a water reed: brother of waters""<br>1) grandson of Shobal, descendant of Judah"	267	
268	H0268	אָחוֹר	H:N-M	back	1) the back side, the rear<br>1a) backwards<br>1b) hereafter (of time)<br>1c) behind	268	
269	H0269	אָחוֹת	H:N-F	sister	1) sister<br>1a) sister (same parents)<br>1b) half-sister (same father)<br>1c) relative<br>1c1)(metaph) of Israel's and Judah's relationship<br>1d) beloved<br>1d1) bride<br>1e) (fig.) of intimate connection<br>1f) another	269	
270	H0270	אָחַז	H:V	to grasp	1) grasp, take hold, seize, take possession<br>1a) (Qal) to grasp, take hold of<br>1b) (Niphal) to be caught, grasped, be settled<br>1c) (Piel) to enclose, overlay<br>1d) (Hophal) fastened	270	
271	H0271	אָחָז	N:N-M-P	Ahaz	"Ahaz = ""he has grasped""<br>1) king of Judah, son Jotham, father of Hezekiah<br>2) a Benjamite, son of Micah, and great grandson of Jonathan"	271	
272	H0272	אֲחֻזָּה	H:N-F	possession	1) possession, property<br>1a) land<br>1b) possession by inheritance	272	
273	H0273	אַחְזַי	N:N-M-P	Ahzai	"Ahasai = ""my holder, protector""<br>1) a post-exilic priest, in Jerusalem"	273	
274	H0274	אֲחַזְיָ֫הוּ	N:N-M-P	Ahaziah	"Ahaziah = ""Jehovah (Yahu) holds (possesses)""<br>1) ruler of Israel, son of Ahab<br>2) ruler of Judah, son of Jehoram (Joram)"	274	
275	H0275	אֲחֻזָּם	N:N-M-P	Ahuzzam	"Ahuzam = ""possessor""<br>1) a descendant of Judah through Caleb"	275	
276	H0276	אֲחֻזַּת	N:N-M-P	Ahuzzath	"Ahuzzath = ""possession""<br>1) friend of Abimelech"	276	
277	H0277	אֲחִי	N:N-M-P	Ahi	"Ahi = ""my brother""<br>1) a head of the families of Gad<br>2) an Asherite"	277	
278	H0278	אֵחִי	N:N-M-P	Ehi	"Ehi = ""my brother""<br>1) son of Benjamin"	278	
279	H0279	אֲחִיאָם	N:N-M-P	Ahiam	"Ahiam = ""mother's brother""<br>1) one of David's warriors (heroes)"	279	
280	H0280	אֲחִידָה	A:N-F	riddle	1) puzzle, riddle	280	
281	H0281	אֲחִיָּ֫הוּ	N:N-M-P	Ahiah	"Ahiah or Ahijah = ""brother of Jehovah (Yahu)""<br>1) grandson of Phinehas<br>2) scribe of Solomon<br>3) a prophet who predicted the revolt of the Northern tribes<br>4) father of Baasha, who usurped the Northern throne<br>5) grandson of Hezron (or mother of 1-4 above)<br>6) a Benjamite, son of Ehud<br>7) one of David's heroes<br>8) a Levite during David's time<br>9) a chief man under Nehemiah"	281	
282	H0282	אֲחִיהוּד	N:N-M-P	Ahihud	"Ahihud = ""brother of majesty""<br>1) a prince of Asher"	282	
283	H0283	אַחְיוֹ	N:N-M-P	Ahio	"Ahio = ""brotherly"" or ""fraternal""<br>1) son of Abinadab who sheltered the ark<br>2) a Benjamite<br>3) another Benjamite of Saul's ancestry"	283	
284	H0284	אֲחִיחֻד	N:N-M-P	Ahihud	"Ahihud = ""brother of mystery""<br>1) a Benjamite, son of Ehud"	284	
285	H0285	אֲחִיטוּב	N:N-M-P	Ahitub	"Ahitub = ""my brother is good (goodness)""<br>1) a grandson of Eli<br>2) the father of Zadok the priest"	285	
286	H0286	אֲחִילוּד	N:N-M-P	Ahilud	"Ahilud = ""child's brother""<br>1) father of Jehoshaphat, David's recorder<br>2) father of Baana, an officer of Solomon"	286	
287	H0287	אֲחִימוֹת	N:N-M-P	Ahimoth	"Ahimoth = ""brother of death"" or ""my brother is death""<br>1) a son of Elkanah, a Levite"	287	
288	H0288	אֲחִימֶ֫לֶךְ	N:N-M-P	Ahimelech	"Ahimelech = ""my brother is king"" or ""brother of Melek""<br>1) a priest murdered by Doeg at Saul's command, for supposedly assisting David<br>2) a Hittite warrior under David"	288	
289	H0289	אֲחִימַן	N:N-M-P	Ahiman	"Ahiman = ""my brother is a gift""<br>1) a son of Anak<br>2) a Levite servant in the temple"	289	
290	H0290	אֲחִימַ֫עַץ	N:N-M-P	Ahimaaz	"Ahimaaz = ""my brother is anger (wrath)""<br>1) father-in-law of Saul<br>2) Zadok's son who aided David during Absalom's rebellion<br>3) a supply officer of Solomon"	290	
291	H0291	אַחְיָן	N:N-M-P	Ahian	"Ahian = ""brotherly"" or ""fraternal""<br>1) son of Shemida of Manasseh"	291	
292	H0292	אֲחִינָדָב	N:N-M-P	Ahinadab	"Ahinadab = ""my brother is liberal, or, noble""<br>1) a supply officer of Solomon"	292	
293	H0293	אֲחִינֹ֫עַם	N:N-F-P	Ahinoam	"Ahinoam = ""my brother is delight""<br>1) wife of Saul, daughter of Ahimaaz<br>2) wife of David, mother of Amnon, a Jezreelitess"	293	
294	H0294	אֲחִיסָמָךְ	N:N-M-P	Ahisamach	"Ahisamach = ""my brother is support (has supported)""<br>1) a Danite, father of Aholiab, a workman on the tabernacle"	294	
295	H0295	אֲחִיעֶ֫זֶר	N:N-M-P	Ahiezer	"Ahiezer = ""my brother is help""<br>1) a Danite chief who assisted Moses<br>2) a Danite chief, one of David's heroes"	295	
296	H0296	אֲחִיקָם	N:N-M-P	Ahikam	"Ahikam = ""my brother has risen (arisen)""<br>1) son of Shaphan, an officer in Josiah's reign<br>2) protector of Jeremiah<br>3) father of Gedaliah"	296	
